id,Label,Tipo,Asignatura,Unidad,Semestre,Competencia,Nivel_Dominio_formativo,Ciclo_formativo,Nivel_Logro_Aprendizaje,Linea_formativa
486,- Concepto de grupo y equipo de trabajo.,Contenido,TSO_108,4,3,8,Intermedio,Profesional,N3-Aplicar,Disciplinar
487,- Tipos de grupos en las organizaciones.,Contenido,TSO_108,4,3,8,Intermedio,Profesional,N3-Aplicar,Disciplinar
488,- Tipos de equipos en las organizaciones.,Contenido,TSO_108,4,3,8,Intermedio,Profesional,N3-Aplicar,Disciplinar
489,- Etapas de desarrollo de un equipo,Contenido,TSO_108,4,3,8,Intermedio,Profesional,N3-Aplicar,Disciplinar
490,- Roles en el trabajo en equipo.,Contenido,TSO_108,4,3,8,Intermedio,Profesional,N3-Aplicar,Disciplinar
491,- Estilos de interacción de Daniel Goleman.,Contenido,TSO_108,4,3,8,Intermedio,Profesional,N3-Aplicar,Disciplinar
492,RA_108_U4.1: Describir los elementos fundamentales de los grupos y equipos de trabajo. ,R_A,TSO_108,4,3,8,Intermedio,Profesional,N3-Aplicar,Disciplinar
493,"- Desarrollo y gestión de proyectos. Las características o atributos comunes a la mayoría de los proyectos: objetivos, recursos, estructura organizacional, sistemas de control, información y seguimiento.",Contenido,TSO_108,4,3,8,Intermedio,Profesional,N3-Aplicar,Disciplinar
494,"- Planificación estratégica. Análisis FODA, 5 Fuerzas de Porter, Cadena de Valor, entre otras.",Contenido,TSO_108,4,3,8,Intermedio,Profesional,N3-Aplicar,Disciplinar
495,- Coaching de equipos.,Contenido,TSO_108,4,3,8,Intermedio,Profesional,N3-Aplicar,Disciplinar
496,- Conceptos y estrategias de autocuidado individual y grupal para el logro de equipos de alto desempeño en las organizaciones.,Contenido,TSO_108,4,3,8,Intermedio,Profesional,N3-Aplicar,Disciplinar
497,"- Comportamientos, actitudes y roles con aplicación de juegos de trabajo en equipo y análisis reflexivo en torno a las mejoras propuestas para la consolidación del equipo de trabajo.",Contenido,TSO_108,4,3,8,Intermedio,Profesional,N3-Aplicar,Disciplinar
498,RA_108_U4.2: Caracterización de recursos organizacionales que aportan al clima y eficiencia de los equipo de trabajo. ,R_A,TSO_108,4,3,8,Intermedio,Profesional,N3-Aplicar,Disciplinar
499,- Conceptualización de ética y moral,Contenido,TSO_046,1,4,9,Intermedio,Profesional,N3-Aplicar,Disciplinar
500,- Platón y Aristóteles: lo ideal y la praxis de lo bueno.,Contenido,TSO_046,1,4,9,Intermedio,Profesional,N3-Aplicar,Disciplinar
501,- Aristóteles: Ética Teleológica y Prudencial,Contenido,TSO_046,1,4,9,Intermedio,Profesional,N3-Aplicar,Disciplinar
502,- San Agustín: Rescatando a Platón en el misticismo.,Contenido,TSO_046,1,4,9,Intermedio,Profesional,N3-Aplicar,Disciplinar
503,"- Santo Tomás de Aquino: Unión entre fe y Razón, moral teleológica y cristiana.",Contenido,TSO_046,1,4,9,Intermedio,Profesional,N3-Aplicar,Disciplinar
504,- Desviaciones de la teología: Hedonismo.,Contenido,TSO_046,1,4,9,Intermedio,Profesional,N3-Aplicar,Disciplinar
505,- Comparación de las distintas perspectivas éticas.,Contenido,TSO_046,1,4,9,Intermedio,Profesional,N3-Aplicar,Disciplinar
506,RA_046_U1.1: Comparar la historia del pensar ético en la filosofía a través de autores clásicos identificando fundamentos filosóficos de la ética a partir de las principales tradiciones ético-filosóficas,R_A,TSO_046,1,4,9,Intermedio,Profesional,N3-Aplicar,Disciplinar
507,- Ética desde los sentidos y critica a visiones racionalistas y ontológicas: Hume y Hare,Contenido,TSO_046,1,4,9,Intermedio,Profesional,N3-Aplicar,Disciplinar
508,- Ética Formal y Autónoma: Kant y los imperativos categóricos.,Contenido,TSO_046,1,4,9,Intermedio,Profesional,N3-Aplicar,Disciplinar
509,- Ética dialógica: Habermas y Apel y la importancia del a filosofía del lenguaje para la ética contemporánea.,Contenido,TSO_046,1,4,9,Intermedio,Profesional,N3-Aplicar,Disciplinar
510,- Comparación de las distintas perspectivas éticas,Contenido,TSO_046,1,4,9,Intermedio,Profesional,N3-Aplicar,Disciplinar
511,"RA_046_U1.2: Comparar la historia del pensar ético en la filosofía a través de autores modernos y contemporáneos, identificando fundamentos filosóficos que se han desarrollado",R_A,TSO_046,1,4,9,Intermedio,Profesional,N3-Aplicar,Disciplinar
512,"- Declaración de los Derechos Humanos, Hoja de ruta para el Trabajador Social",Contenido,TSO_046,2,4,9,Intermedio,Profesional,N3-Aplicar,Disciplinar
513,"- Declaración de Helsinki de la asociación médica Mundial. 64 asamblea general Fortaleza, Brasil, octubre 2013, aplicada a la investigación en Trabajo Social, comités éticos.",Contenido,TSO_046,2,4,9,Intermedio,Profesional,N3-Aplicar,Disciplinar
514,"- Ética del desarrollo: identificar los factores que determinan la denominada nueva pobreza, inequidad como problema central del siglo XXI y de países inmersos en la globalización: brechas socioeconómicas de la población chilena, desigualdad, acceso a bienes, servicios y tecnología (analfabetismo digital)",Contenido,TSO_046,2,4,9,Intermedio,Profesional,N3-Aplicar,Disciplinar
515,- Discriminación hacia minorías,Contenido,TSO_046,2,4,9,Intermedio,Profesional,N3-Aplicar,Disciplinar
516,"- Pilares del pensamiento ético: beneficencia, no maleficencia, autonomía y justicia.",Contenido,TSO_046,2,4,9,Intermedio,Profesional,N3-Aplicar,Disciplinar
517,"- Elaboración de juicios de hecho, juicios de valor, juicios de opinión, profesional, consentimiento informado.",Contenido,TSO_046,2,4,9,Intermedio,Profesional,N3-Aplicar,Disciplinar
518,RA_046_U2.1: Argumentar la transversalidad de la ética en la actuación profesional,R_A,TSO_046,2,4,9,Intermedio,Profesional,N3-Aplicar,Disciplinar
519,- Concepto de profesión,Contenido,TSO_046,2,4,9,Intermedio,Profesional,N3-Aplicar,Disciplinar
520,- Ejercicio profesional ético:,Contenido,TSO_046,2,4,9,Intermedio,Profesional,N3-Aplicar,Disciplinar
521,- Conciencia clara y segura,Contenido,TSO_046,2,4,9,Intermedio,Profesional,N3-Aplicar,Disciplinar
522,"- Responsabilidad moral, social y jurídica",Contenido,TSO_046,2,4,9,Intermedio,Profesional,N3-Aplicar,Disciplinar
523,- La confidencialidad y sus límites en el ejercicio profesional,Contenido,TSO_046,2,4,9,Intermedio,Profesional,N3-Aplicar,Disciplinar
524,- Transparencia y veracidad en la elaboración de Informes Sociales.,Contenido,TSO_046,2,4,9,Intermedio,Profesional,N3-Aplicar,Disciplinar
525,- Mínimos morales y máximos morales en la actuación profesional.,Contenido,TSO_046,2,4,9,Intermedio,Profesional,N3-Aplicar,Disciplinar
526,- Prudencia y templanza en la intervención social,Contenido,TSO_046,2,4,9,Intermedio,Profesional,N3-Aplicar,Disciplinar
527,- Preparación y actualización permanente de los saberes profesionales.,Contenido,TSO_046,2,4,9,Intermedio,Profesional,N3-Aplicar,Disciplinar
528,- Intencionalidad en la intervención social,Contenido,TSO_046,2,4,9,Intermedio,Profesional,N3-Aplicar,Disciplinar
529,"- Códigos deontológicos de ética profesional: - los imperativos categóricos para el trabajador social - principios, valores y normas",Contenido,TSO_046,2,4,9,Intermedio,Profesional,N3-Aplicar,Disciplinar
530,"- Dimensiones de la ética profesional: - teleológica, normativa(deontológica)y pragmática",Contenido,TSO_046,2,4,9,Intermedio,Profesional,N3-Aplicar,Disciplinar
531,- Acuerdos internacionales.- Comparación de códigos de colegios de trabajadores sociales y asistentes sociales con códigos de federaciones y asociaciones internacionales,Contenido,TSO_046,2,4,9,Intermedio,Profesional,N3-Aplicar,Disciplinar
532,RA_046_U2.2: Aplicar los componentes de la intervención profesional ética.,R_A,TSO_046,2,4,9,Intermedio,Profesional,N3-Aplicar,Disciplinar
533,"- Problemas, dilemas éticos y discusiones morales en la profesión.",Contenido,TSO_046,3,4,9,Intermedio,Profesional,N3-Aplicar,Disciplinar
534,- Qué es un dilema; Sara Banks,Contenido,TSO_046,3,4,9,Intermedio,Profesional,N3-Aplicar,Disciplinar
535,- Diferenciación entre un problema moral y un dilema ético para la elaboración de una opinión profesional.,Contenido,TSO_046,3,4,9,Intermedio,Profesional,N3-Aplicar,Disciplinar
536,"- Actuación profesional: Intención, voluntad, previsión y consecuencias.",Contenido,TSO_046,3,4,9,Intermedio,Profesional,N3-Aplicar,Disciplinar
537,RA_046_U3.1: Argumentar las decisiones éticas a partir de distintos modelos.  ,R_A,TSO_046,3,4,9,Intermedio,Profesional,N3-Aplicar,Disciplinar
538,- Aplicación de modelos a dilemas éticos: - El mal menor - El acto del doble efecto - Modelo de análisis de dilemas morales complejos - Modelo de análisis de Damián Salcedo - Modelo de análisis éticos de Loewenberg y Dolgoff - Modelo de análisis de Manuel López - Propuesta integradora de análisis de Francisco Bermejo Las tres fases y los nueve pasos ,Contenido,TSO_046,3,4,9,Intermedio,Profesional,N3-Aplicar,Disciplinar
539,RA_046_U3.2: Discernir soluciones a dilemas éticos a partir de distintos modelos ,R_A,TSO_046,3,4,9,Intermedio,Profesional,N3-Aplicar,Disciplinar
540,"- Diferenciación de conceptos en el marco de la intervención social: - Estructura social, relaciones humanas y socialización. - El fenómeno de lo colectivo - Relación individuo-grupo-comunidad - Subjetividad e intersubjetividad - Habilidades y destrezas profesionales para la intervención con grupos, comunidades y organizaciones.",Contenido,TSO_110,1,4,2,Basico,Basico,N2-Comprender,Disciplinar
541,"- Globalización, transformaciones sociales y colectivos",Contenido,TSO_110,1,4,2,Basico,Basico,N2-Comprender,Disciplinar
542,"RA_110_U1.1: Identificar los principales conceptos y elementos vinculados a la intervención social con grupos, comunidades y organizaciones. ",R_A,TSO_110,1,4,2,Basico,Basico,N2-Comprender,Disciplinar
543,- Distinción entre enfoques teóricos y su aplicabilidad en la intervención colectiva: - Teoría de la acción social - Teoría del capital social y redes - Interaccionismo simbólico - Enfoque territorial - Enfoque promocional-participativo,Contenido,TSO_110,1,4,2,Basico,Basico,N2-Comprender,Disciplinar
544,RA_110_U1.2: Identificar los postulados de los principales enfoques teóricos contemporáneos que permiten comprender e interpretar el fenómeno colectivo.,R_A,TSO_110,1,4,2,Basico,Basico,N2-Comprender,Disciplinar
545,"- Concepto de grupo, conglomerados, etc.",Contenido,TSO_110,2,4,2,Basico,Basico,N2-Comprender,Disciplinar
546,- Clasificaciones y tipologías de grupos,Contenido,TSO_110,2,4,2,Basico,Basico,N2-Comprender,Disciplinar
547,- La evolución del Trabajo con grupos desde otras disciplinas,Contenido,TSO_110,2,4,2,Basico,Basico,N2-Comprender,Disciplinar
548,- La evolución del Trabajo Social con grupos. Surgimiento del método.,Contenido,TSO_110,2,4,2,Basico,Basico,N2-Comprender,Disciplinar
549,RA_110_U2.1: Identificar las principales taxonomías y la evolución histórica del Trabajo Social con grupos. ,R_A,TSO_110,2,4,2,Basico,Basico,N2-Comprender,Disciplinar
550,- Estructura y dinámica de grupo,Contenido,TSO_110,2,4,2,Basico,Basico,N2-Comprender,Disciplinar
551,- Ciclo de vida del grupo,Contenido,TSO_110,2,4,2,Basico,Basico,N2-Comprender,Disciplinar
552,"- Normas, roles, estatus, cohesión, conflictos y liderazgo.",Contenido,TSO_110,2,4,2,Basico,Basico,N2-Comprender,Disciplinar
553,- Redes grupales,Contenido,TSO_110,2,4,2,Basico,Basico,N2-Comprender,Disciplinar
554,- Herramientas y técnicas gráficas en la dinámica grupal.,Contenido,TSO_110,2,4,2,Basico,Basico,N2-Comprender,Disciplinar
555,RA_110_U2.2: Caracterizar los elementos constitutivos de la estructura de un grupo.  ,R_A,TSO_110,2,4,2,Basico,Basico,N2-Comprender,Disciplinar
556,- Elementos para la intervención grupal,Contenido,TSO_110,2,4,2,Basico,Basico,N2-Comprender,Disciplinar
557,- Componentes centrales para el diagnóstico grupal,Contenido,TSO_110,2,4,2,Basico,Basico,N2-Comprender,Disciplinar
558,- Estructura base del diagnóstico grupal,Contenido,TSO_110,2,4,2,Basico,Basico,N2-Comprender,Disciplinar
559,- Técnicas e Instrumentos para la intervención grupal,Contenido,TSO_110,2,4,2,Basico,Basico,N2-Comprender,Disciplinar
560,- Observacionales,Contenido,TSO_110,2,4,2,Basico,Basico,N2-Comprender,Disciplinar
561,RA_110_U2.3: Elaborar propuesta diagnóstica para la intervención con grupos sociales.,R_A,TSO_110,2,4,2,Basico,Basico,N2-Comprender,Disciplinar
562,"- Vinculación entre el trabajo con comunidades y el rol del Trabajador Social: - Antecedentes históricos del trabajo con comunidades - Conceptos centrales del desarrollo e intervención comunitaria - Trabajo social y comunidad - Pertenencia, identidad y vida en comunidad. - Metodología de intervención en contextos comunitarios ",Contenido,TSO_110,3,4,2,Basico,Basico,N2-Comprender,Disciplinar
563,RA_110_U3.1: Relacionar los antecedentes históricos y contemporáneos del desarrollo comunitario y su vinculación con el Trabajo Social.,R_A,TSO_110,3,4,2,Basico,Basico,N2-Comprender,Disciplinar
564,"- Aplicación de modelos para el diagnóstico, ejecución y evaluación de intervenciones comunitarias: - Enfoque de redes - Teoría ecológica-sistémica - Modelo crítico dialéctico - Modelo diagnóstico de la Fundación para la Superación de la Pobreza",Contenido,TSO_110,3,4,2,Basico,Basico,N2-Comprender,Disciplinar
565,RA_110_U3.2: Especificar los principales enfoques y modelos para la intervención comunitaria. ,R_A,TSO_110,3,4,2,Basico,Basico,N2-Comprender,Disciplinar
566,- Concepto de familia.,Contenido,TSO_137,1,4,2,Basico,Profesional,N2-Comprender,Disciplinar
567,- Modelos familiares a lo largo de la historia occidental.,Contenido,TSO_137,1,4,2,Basico,Profesional,N2-Comprender,Disciplinar
568,- El contexto de modernización y su impacto en las familias.,Contenido,TSO_137,1,4,2,Basico,Profesional,N2-Comprender,Disciplinar
569,- Principales transformaciones de las familias chilenas en los siglos XX y XXI.,Contenido,TSO_137,1,4,2,Basico,Profesional,N2-Comprender,Disciplinar
570,- Nuevas formas de ser y hacer familia.,Contenido,TSO_137,1,4,2,Basico,Profesional,N2-Comprender,Disciplinar
571,- Funciones familiares.,Contenido,TSO_137,1,4,2,Basico,Profesional,N2-Comprender,Disciplinar
572,- Conflictos en la relación familia y sociedad.,Contenido,TSO_137,1,4,2,Basico,Profesional,N2-Comprender,Disciplinar
573,RA_137_U1.1: Identificar elementos de análisis de la situación de la familia chilena en el contexto de la modernización. ,R_A,TSO_137,1,4,2,Basico,Profesional,N2-Comprender,Disciplinar
574,- Antecedentes históricos del trabajo social y su foco en la intervención familiar.,Contenido,TSO_137,1,4,2,Basico,Profesional,N2-Comprender,Disciplinar
575,- La ética como elemento constitutivo de la intervención familiar.,Contenido,TSO_137,1,4,2,Basico,Profesional,N2-Comprender,Disciplinar
576,"RA_137_U1.2: Describir la evolución de la intervención con familias y sus implicancias éticas en trabajo social a la luz del contexto histórico., social político y de desarrollo de la profesión.  ",R_A,TSO_137,1,4,2,Basico,Profesional,N2-Comprender,Disciplinar
577,- La influencia de la teoría de sistemas en la intervención familias.,Contenido,TSO_137,2,4,2,Basico,Profesional,N2-Comprender,Disciplinar
578,"- Enfoque sistémico estructural: subsistemas, límites, normas, jerarquías, alineamientos, roles.",Contenido,TSO_137,2,4,2,Basico,Profesional,N2-Comprender,Disciplinar
579,- Enfoque ecológico: organización de los sistemas sociales. Redes sociales. Eco mapa.,Contenido,TSO_137,2,4,2,Basico,Profesional,N2-Comprender,Disciplinar
580,- Teoría de la comunicación y su importancia para la intervención familiar.,Contenido,TSO_137,2,4,2,Basico,Profesional,N2-Comprender,Disciplinar
581,- Teoría del ciclo vital familiar.,Contenido,TSO_137,2,4,2,Basico,Profesional,N2-Comprender,Disciplinar
582,- Crisis normativas y no normativas.,Contenido,TSO_137,2,4,2,Basico,Profesional,N2-Comprender,Disciplinar
583,- Nuevo ciclo de vida familiar de Peter Steinglass,Contenido,TSO_137,2,4,2,Basico,Profesional,N2-Comprender,Disciplinar
584,RA_137_U2.1: Identificar los elementos centrales de las perspectivas sistémica y ecológica y su influencia en la intervención social con familias. ,R_A,TSO_137,2,4,2,Basico,Profesional,N2-Comprender,Disciplinar
585,- La teoría intergeneracional de Murray Bowen. La familia como sistema natural y emocional. Procesos de diferenciación y fusión.,Contenido,TSO_137,2,4,2,Basico,Profesional,N2-Comprender,Disciplinar
586,- Conceptos claves de la teoría intergeneracional.,Contenido,TSO_137,2,4,2,Basico,Profesional,N2-Comprender,Disciplinar
587,"- Elaboración y análisis de genograma en 3 niveles: estructura, ciclo vital, influencia de la familia de origen.",Contenido,TSO_137,2,4,2,Basico,Profesional,N2-Comprender,Disciplinar
